timestamp_ms,datetime_utc,open,high,low,close,volume,vwap
1729155600000,2024-10-17 09:00:00+00:00,584.5,584.7,584.45,584.45,14581.0,584.5762
1729156500000,2024-10-17 09:15:00+00:00,584.45,584.62,584.45,584.47,19245.0,584.4987
1729157400000,2024-10-17 09:30:00+00:00,584.35,584.7,584.33,584.66,5442.0,584.6004
1729158300000,2024-10-17 09:45:00+00:00,584.75,584.9,584.71,584.79,7391.0,584.7865
1729159200000,2024-10-17 10:00:00+00:00,584.72,584.9,584.67,584.9,3423.0,584.7825
1729160100000,2024-10-17 10:15:00+00:00,584.85,584.88,584.79,584.8,15527.0,584.8077
1729161000000,2024-10-17 10:30:00+00:00,584.83,584.83,584.52,584.65,15966.0,584.5951
1729161900000,2024-10-17 10:45:00+00:00,584.72,585.05,584.7,584.95,25250.0,584.7869
1729162800000,2024-10-17 11:00:00+00:00,584.95,585.0,584.4,584.701,225948.0,584.6686
1729163700000,2024-10-17 11:15:00+00:00,584.74,584.8,584.67,584.8,16225.0,584.7346
1729164600000,2024-10-17 11:30:00+00:00,584.75,584.86,584.59,584.59,36026.0,584.7546
1729165500000,2024-10-17 11:45:00+00:00,584.59,584.64,584.55,584.64,47577.0,584.5964
1729166400000,2024-10-17 12:00:00+00:00,584.84,585.19,581.07,585.0433,125293.0,584.5175
1729167300000,2024-10-17 12:15:00+00:00,585.11,585.34,584.8,584.9837,54602.0,585.0875
1729168200000,2024-10-17 12:30:00+00:00,585.1,585.5565,584.96,584.9701,170342.0,585.2458
1729169100000,2024-10-17 12:45:00+00:00,584.98,585.46,584.85,585.46,53755.0,585.163
1729170000000,2024-10-17 13:00:00+00:00,585.51,586.3,585.49,585.89,147691.0,585.8925
1729170900000,2024-10-17 13:15:00+00:00,585.89,586.04,585.68,585.95,401804.0,583.6446
1729171800000,2024-10-17 13:30:00+00:00,585.91,586.12,583.2,584.26,3827852.0,584.7783
1729172700000,2024-10-17 13:45:00+00:00,584.26,584.93,583.73,584.06,1102070.0,584.3313
1729173600000,2024-10-17 14:00:00+00:00,584.1,584.3,582.845,583.56,1275345.0,583.3545
1729174500000,2024-10-17 14:15:00+00:00,583.56,584.4285,583.12,583.87,1157138.0,583.8631
1729175400000,2024-10-17 14:30:00+00:00,583.86,584.03,582.95,583.25,998531.0,583.5861
1729176300000,2024-10-17 14:45:00+00:00,583.25,583.4921,582.95,583.0975,1193315.0,583.1809
1729177200000,2024-10-17 15:00:00+00:00,583.1,583.5899,582.37,583.5501,798598.0,582.9751
1729178100000,2024-10-17 15:15:00+00:00,583.56,584.059,583.36,584.02,617617.0,583.6967
1729179000000,2024-10-17 15:30:00+00:00,584.03,584.39,583.88,584.16,613395.0,584.1293
1729179900000,2024-10-17 15:45:00+00:00,584.15,584.75,584.0,584.72,486700.0,584.3157
1729180800000,2024-10-17 16:00:00+00:00,584.705,585.0,584.18,584.301,792877.0,584.5626
1729181700000,2024-10-17 16:15:00+00:00,584.31,584.49,584.16,584.29,388555.0,584.315
1729182600000,2024-10-17 16:30:00+00:00,584.27,584.52,583.73,584.52,601412.0,583.7516
1729183500000,2024-10-17 16:45:00+00:00,584.51,584.625,584.11,584.3703,338716.0,584.4066
1729184400000,2024-10-17 17:00:00+00:00,584.39,584.72,584.26,584.5601,487885.0,584.4947
1729185300000,2024-10-17 17:15:00+00:00,584.56,584.59,584.08,584.215,461453.0,584.3151
1729186200000,2024-10-17 17:30:00+00:00,584.21,584.63,584.11,584.61,709532.0,584.1359
1729187100000,2024-10-17 17:45:00+00:00,584.62,584.7,584.29,584.35,395047.0,584.5055
1729188000000,2024-10-17 18:00:00+00:00,584.37,584.42,582.55,583.1714,1117823.0,583.2855
1729188900000,2024-10-17 18:15:00+00:00,583.15,583.1899,582.48,582.6404,887678.0,582.7575
1729189800000,2024-10-17 18:30:00+00:00,582.633,582.93,582.42,582.7899,951379.0,582.5976
1729190700000,2024-10-17 18:45:00+00:00,582.78,583.3444,582.65,583.32,925613.0,583.0321
1729191600000,2024-10-17 19:00:00+00:00,583.32,583.4,582.79,583.27,814565.0,583.1595
1729192500000,2024-10-17 19:15:00+00:00,583.26,583.35,582.57,582.58,629063.0,582.9471
1729193400000,2024-10-17 19:30:00+00:00,582.58,582.74,582.28,582.63,1251634.0,582.4956
1729194300000,2024-10-17 19:45:00+00:00,582.64,582.67,582.16,582.28,5472039.0,582.3751
1729195200000,2024-10-17 20:00:00+00:00,582.25,582.9,582.18,582.51,1938400.0,582.3746
1729196100000,2024-10-17 20:15:00+00:00,582.47,583.4983,582.46,582.53,300755.0,582.695
1729197000000,2024-10-17 20:30:00+00:00,582.5,582.56,582.44,582.5,109122.0,582.3892
1729197900000,2024-10-17 20:45:00+00:00,582.5,582.59,582.42,582.42,74848.0,582.5124
1729198800000,2024-10-17 21:00:00+00:00,582.49,582.6,582.42,582.6,23914.0,582.5268
1729199700000,2024-10-17 21:15:00+00:00,582.5,582.57,582.44,582.52,152204.0,582.3621
1729200600000,2024-10-17 21:30:00+00:00,582.57,582.6,582.53,582.6,4047.0,582.5651
1729201500000,2024-10-17 21:45:00+00:00,582.56,582.56,582.47,582.55,5073.0,582.5427
1729202400000,2024-10-17 22:00:00+00:00,582.43,582.56,582.35,582.52,21879.0,582.4775
1729203300000,2024-10-17 22:15:00+00:00,582.52,582.8,582.52,582.78,5085.0,582.6896
1729204200000,2024-10-17 22:30:00+00:00,582.79,582.9772,582.79,582.921,10419.0,582.8958
1729205100000,2024-10-17 22:45:00+00:00,582.92,582.99,582.83,582.85,5184.0,582.9306
1729206000000,2024-10-17 23:00:00+00:00,582.801,582.801,582.8,582.8,936.0,582.8004
1729206900000,2024-10-17 23:15:00+00:00,582.8307,582.85,582.8,582.82,6445.0,582.8336
1729207800000,2024-10-17 23:30:00+00:00,582.84,582.89,582.84,582.89,10207.0,582.8615
1729208700000,2024-10-17 23:45:00+00:00,582.8314,582.94,582.8314,582.9,7893.0,582.8999
1729238400000,2024-10-18 08:00:00+00:00,583.0,583.84,583.0,583.83,11342.0,583.7011
1729239300000,2024-10-18 08:15:00+00:00,583.8,583.96,583.7,583.73,3773.0,583.822
1729240200000,2024-10-18 08:30:00+00:00,583.6,583.61,583.5,583.61,2920.0,583.5766
1729241100000,2024-10-18 08:45:00+00:00,583.6,583.76,583.6,583.76,2177.0,583.7012
1729242000000,2024-10-18 09:00:00+00:00,583.76,583.98,583.67,583.97,15317.0,583.8263
1729242900000,2024-10-18 09:15:00+00:00,583.94,583.94,583.7,583.84,2000.0,583.8105
1729243800000,2024-10-18 09:30:00+00:00,583.56,583.56,583.56,583.56,167.0,583.5683
1729244700000,2024-10-18 09:45:00+00:00,583.55,583.55,583.36,583.36,2403.0,583.4611
1729245600000,2024-10-18 10:00:00+00:00,583.32,583.34,583.24,583.34,3310.0,583.2677
1729246500000,2024-10-18 10:15:00+00:00,583.41,583.59,583.35,583.59,5104.0,583.4389
1729247400000,2024-10-18 10:30:00+00:00,583.59,583.67,583.55,583.65,6570.0,583.6335
1729248300000,2024-10-18 10:45:00+00:00,583.61,583.66,583.56,583.65,4274.0,583.6216
1729249200000,2024-10-18 11:00:00+00:00,583.64,583.78,583.28,583.6,270221.0,583.4811
1729250100000,2024-10-18 11:15:00+00:00,583.63,583.99,583.63,583.95,16189.0,583.8161
1729251000000,2024-10-18 11:30:00+00:00,583.81,584.0,583.8,583.85,32428.0,583.9247
1729251900000,2024-10-18 11:45:00+00:00,583.8,583.99,583.8,583.82,14960.0,583.8848
1729252800000,2024-10-18 12:00:00+00:00,583.85,583.95,582.48,583.87,51093.0,583.4907
1729253700000,2024-10-18 12:15:00+00:00,583.88,583.96,583.73,583.7979,9545.0,583.8239
1729254600000,2024-10-18 12:30:00+00:00,583.85,584.1,583.85,584.1,72154.0,583.9962
1729255500000,2024-10-18 12:45:00+00:00,584.11,584.11,583.89,583.93,20331.0,583.9507
1729256400000,2024-10-18 13:00:00+00:00,584.0,584.2,583.93,584.2,40908.0,584.0396
1729257300000,2024-10-18 13:15:00+00:00,584.2,584.5,583.58,584.07,182138.0,584.0272
1729258200000,2024-10-18 13:30:00+00:00,584.07,584.22,582.58,583.88,2450775.0,583.4899
1729259100000,2024-10-18 13:45:00+00:00,583.8637,583.925,582.98,583.28,968237.0,583.4286
1729260000000,2024-10-18 14:00:00+00:00,583.27,584.03,583.12,583.3056,1051543.0,583.6024
1729260900000,2024-10-18 14:15:00+00:00,583.31,583.6,583.11,583.4712,780116.0,583.3464
1729261800000,2024-10-18 14:30:00+00:00,583.4911,583.76,583.06,583.7407,1120203.0,583.4874
1729262700000,2024-10-18 14:45:00+00:00,583.74,583.89,583.3145,583.43,553728.0,583.691
1729263600000,2024-10-18 15:00:00+00:00,583.4199,584.03,583.3701,583.96,8573156.0,584.2699
1729264500000,2024-10-18 15:15:00+00:00,583.95,584.5695,583.86,584.2501,974076.0,584.2579
1729265400000,2024-10-18 15:30:00+00:00,584.26,584.47,583.91,584.1,809825.0,584.1549
1729266300000,2024-10-18 15:45:00+00:00,584.0989,584.169,583.72,583.885,1045522.0,584.004
1729267200000,2024-10-18 16:00:00+00:00,583.89,584.01,583.6901,583.78,312338.0,583.8882
1729268100000,2024-10-18 16:15:00+00:00,583.76,584.295,583.73,584.15,386372.0,584.0857
1729269000000,2024-10-18 16:30:00+00:00,584.17,584.69,584.11,584.66,528865.0,584.4304
1729269900000,2024-10-18 16:45:00+00:00,584.66,585.25,584.52,584.675,959181.0,584.853
1729270800000,2024-10-18 17:00:00+00:00,584.69,585.1199,584.63,584.9899,645186.0,584.9401
1729271700000,2024-10-18 17:15:00+00:00,584.98,585.02,584.53,584.62,632381.0,584.7843
1729272600000,2024-10-18 17:30:00+00:00,584.63,584.96,584.5,584.89,867134.0,584.7939
1729273500000,2024-10-18 17:45:00+00:00,584.895,584.9699,584.4808,584.58,360988.0,584.7247
1729274400000,2024-10-18 18:00:00+00:00,584.565,585.015,583.84,585.005,944655.0,584.5524
1729275300000,2024-10-18 18:15:00+00:00,585.0025,585.39,584.99,585.1799,1098080.0,585.191
1729276200000,2024-10-18 18:30:00+00:00,585.18,585.25,584.84,585.0278,691834.0,584.0092
1729277100000,2024-10-18 18:45:00+00:00,585.01,585.04,584.74,584.8515,455459.0,584.1612
1729278000000,2024-10-18 19:00:00+00:00,584.85,584.85,584.22,584.6909,860537.0,584.5733
1729278900000,2024-10-18 19:15:00+00:00,584.7,584.72,584.2699,584.46,766111.0,584.4441
1729279800000,2024-10-18 19:30:00+00:00,584.46,584.5193,584.06,584.21,1349562.0,584.3272
1729280700000,2024-10-18 19:45:00+00:00,584.22,584.78,584.1,584.57,2952078.0,584.4618
1729281600000,2024-10-18 20:00:00+00:00,584.53,584.9,584.36,584.7,1956277.0,584.6193
1729282500000,2024-10-18 20:15:00+00:00,584.68,584.76,584.63,584.69,161302.0,584.6933
1729283400000,2024-10-18 20:30:00+00:00,584.68,584.8,584.68,584.76,609797.0,584.121
1729284300000,2024-10-18 20:45:00+00:00,584.77,584.77,584.65,584.71,24215.0,584.7183
1729285200000,2024-10-18 21:00:00+00:00,584.65,584.7,584.5804,584.7,7278.0,584.6122
1729286100000,2024-10-18 21:15:00+00:00,584.65,584.71,584.65,584.7,8886.0,584.6837
1729287000000,2024-10-18 21:30:00+00:00,584.69,584.75,584.6,584.6,11470.0,584.7012
1729287900000,2024-10-18 21:45:00+00:00,584.6688,584.69,584.5831,584.69,440396.0,584.5841
1729288800000,2024-10-18 22:00:00+00:00,584.7,584.75,584.7,584.75,317.0,584.7222
1729289700000,2024-10-18 22:15:00+00:00,584.74,584.74,584.71,584.74,4267.0,584.7393
1729290600000,2024-10-18 22:30:00+00:00,584.74,584.75,584.71,584.71,1564.0,584.7298
1729291500000,2024-10-18 22:45:00+00:00,584.73,584.74,584.7,584.7,3864.0,584.724
1729292400000,2024-10-18 23:00:00+00:00,584.72,584.73,584.71,584.71,2065.0,584.7206
1729293300000,2024-10-18 23:15:00+00:00,584.73,584.73,584.7,584.7,492.0,584.7141
1729294200000,2024-10-18 23:30:00+00:00,584.75,584.75,584.75,584.75,4774.0,584.7499
1729295100000,2024-10-18 23:45:00+00:00,584.79,584.84,584.72,584.72,10307.0,584.791
1729497600000,2024-10-21 08:00:00+00:00,584.28,584.59,584.23,584.23,19117.0,584.4742
1729498500000,2024-10-21 08:15:00+00:00,584.23,584.33,584.22,584.33,4107.0,584.2767
1729499400000,2024-10-21 08:30:00+00:00,584.29,584.43,584.29,584.37,1667.0,584.3509
1729500300000,2024-10-21 08:45:00+00:00,584.46,584.46,584.46,584.46,130.0,584.4531
1729501200000,2024-10-21 09:00:00+00:00,584.46,584.46,584.27,584.27,1923.0,584.353
1729502100000,2024-10-21 09:15:00+00:00,584.22,584.22,583.63,583.63,13609.0,583.9212
1729503000000,2024-10-21 09:30:00+00:00,583.68,583.88,583.27,583.88,9450.0,583.6208
1729503900000,2024-10-21 09:45:00+00:00,583.89,583.89,583.81,583.81,372.0,583.8316
1729504800000,2024-10-21 10:00:00+00:00,583.8,583.8,583.71,583.79,1030.0,583.7684
1729505700000,2024-10-21 10:15:00+00:00,583.67,583.77,583.67,583.77,466.0,583.7216
1729506600000,2024-10-21 10:30:00+00:00,583.79,583.79,583.2,583.2,13283.0,583.5024
1729507500000,2024-10-21 10:45:00+00:00,583.15,583.15,582.8,582.84,25989.0,582.939
1729508400000,2024-10-21 11:00:00+00:00,582.81,583.04,582.68,582.9,54960.0,582.9013
1729509300000,2024-10-21 11:15:00+00:00,582.93,582.93,582.46,582.53,83581.0,582.5938
1729510200000,2024-10-21 11:30:00+00:00,582.44,582.8,582.38,582.75,56606.0,582.6503
1729511100000,2024-10-21 11:45:00+00:00,582.71,582.88,582.55,582.62,11180.0,582.6665
1729512000000,2024-10-21 12:00:00+00:00,582.91,584.75,582.4,582.77,47916.0,583.0284
1729512900000,2024-10-21 12:15:00+00:00,582.85,583.14,582.77,583.06,33673.0,582.9726
1729513800000,2024-10-21 12:30:00+00:00,583.07,583.33,583.05,583.2,65662.0,583.215
1729514700000,2024-10-21 12:45:00+00:00,583.25,583.4,583.22,583.31,61753.0,583.2835
1729515600000,2024-10-21 13:00:00+00:00,583.29,583.55,583.26,583.52,38317.0,583.426
1729516500000,2024-10-21 13:15:00+00:00,583.52,583.92,583.51,583.85,80907.0,583.761
1729517400000,2024-10-21 13:30:00+00:00,583.85,584.27,583.74,584.05,1601678.0,584.0075
1729518300000,2024-10-21 13:45:00+00:00,584.03,584.47,583.95,584.0399,1017078.0,584.2177
1729519200000,2024-10-21 14:00:00+00:00,584.05,584.64,584.02,584.64,1432025.0,584.3416
1729520100000,2024-10-21 14:15:00+00:00,584.6,584.85,583.81,583.92,983305.0,584.4071
1729521000000,2024-10-21 14:30:00+00:00,583.93,583.97,582.77,583.12,1766665.0,583.4118
1729521900000,2024-10-21 14:45:00+00:00,583.1191,583.1191,582.0653,582.6,1602880.0,582.7938
1729522800000,2024-10-21 15:00:00+00:00,582.595,582.65,580.73,581.46,1767306.0,581.4781
1729523700000,2024-10-21 15:15:00+00:00,581.46,581.49,580.67,580.83,1888372.0,581.2109
1729524600000,2024-10-21 15:30:00+00:00,580.84,581.71,580.6001,581.6224,1668442.0,581.6682
1729525500000,2024-10-21 15:45:00+00:00,581.63,582.63,581.6016,582.3549,1204940.0,582.104
1729526400000,2024-10-21 16:00:00+00:00,582.33,582.47,581.8,582.0495,709349.0,582.1939
1729527300000,2024-10-21 16:15:00+00:00,582.05,582.4,581.915,582.1701,487352.0,582.1484
1729528200000,2024-10-21 16:30:00+00:00,582.2,582.43,581.9,582.1601,339740.0,582.1621
1729529100000,2024-10-21 16:45:00+00:00,582.17,582.8813,582.08,582.82,452736.0,582.5507
1729530000000,2024-10-21 17:00:00+00:00,582.83,583.155,582.74,583.1499,575103.0,582.9375
1729530900000,2024-10-21 17:15:00+00:00,583.15,583.2,582.6,582.91,580333.0,582.9385
1729531800000,2024-10-21 17:30:00+00:00,582.92,583.1299,582.885,583.015,337592.0,582.9941
1729532700000,2024-10-21 17:45:00+00:00,583.01,583.38,582.99,583.25,405963.0,583.2061
1729533600000,2024-10-21 18:00:00+00:00,583.28,583.29,582.84,582.85,552933.0,583.0651
1729534500000,2024-10-21 18:15:00+00:00,582.85,583.1199,582.35,582.6423,1211360.0,582.8805
1729535400000,2024-10-21 18:30:00+00:00,582.65,582.83,582.31,582.3601,578422.0,582.5248
1729536300000,2024-10-21 18:45:00+00:00,582.36,582.61,582.26,582.3888,672982.0,582.4427
1729537200000,2024-10-21 19:00:00+00:00,582.385,583.14,582.1701,583.03,799556.0,582.5635
1729538100000,2024-10-21 19:15:00+00:00,583.02,583.2,582.86,582.93,740854.0,583.0266
1729539000000,2024-10-21 19:30:00+00:00,582.9,582.9,582.29,582.49,1354864.0,582.5287
1729539900000,2024-10-21 19:45:00+00:00,582.495,583.73,582.43,583.67,4101734.0,583.2534
1729540800000,2024-10-21 20:00:00+00:00,583.76,583.81,583.49,583.75,3778521.0,583.6907
1729541700000,2024-10-21 20:15:00+00:00,583.73,583.93,583.5381,583.88,1144154.0,583.7959
1729542600000,2024-10-21 20:30:00+00:00,583.89,584.03,583.84,584.0,200624.0,584.3675
1729543500000,2024-10-21 20:45:00+00:00,584.0,584.03,583.87,583.88,88480.0,583.9391
1729544400000,2024-10-21 21:00:00+00:00,583.95,583.96,583.9004,583.92,50389.0,583.9566
1729545300000,2024-10-21 21:15:00+00:00,583.8801,583.96,583.8801,583.96,10070.0,583.9573
1729546200000,2024-10-21 21:30:00+00:00,583.95,583.96,583.5375,583.96,371954.0,583.5714
1729547100000,2024-10-21 21:45:00+00:00,584.0,584.019,583.95,583.96,4885.0,583.9932
1729548000000,2024-10-21 22:00:00+00:00,583.96,584.0,583.82,583.95,17631.0,583.9021
1729548900000,2024-10-21 22:15:00+00:00,583.8501,583.99,583.8501,583.99,4978.0,583.9141
1729549800000,2024-10-21 22:30:00+00:00,583.94,583.94,583.64,583.65,6521.0,583.7549
1729550700000,2024-10-21 22:45:00+00:00,583.68,583.72,583.65,583.65,6540.0,583.6831
1729551600000,2024-10-21 23:00:00+00:00,583.69,583.76,583.61,583.61,7821.0,583.6835
1729552500000,2024-10-21 23:15:00+00:00,583.61,583.68,583.61,583.61,2536.0,583.6408
1729553400000,2024-10-21 23:30:00+00:00,583.66,583.66,583.57,583.59,8814.0,583.6054
1729554300000,2024-10-21 23:45:00+00:00,583.61,583.66,583.56,583.61,7946.0,583.6231
1729584000000,2024-10-22 08:00:00+00:00,582.78,582.78,582.17,582.45,10867.0,582.3918
1729584900000,2024-10-22 08:15:00+00:00,582.52,582.53,582.31,582.31,5899.0,582.4886
1729585800000,2024-10-22 08:30:00+00:00,582.25,582.25,581.72,581.88,4080.0,581.9533
1729586700000,2024-10-22 08:45:00+00:00,582.29,582.29,582.29,582.29,318.0,582.2575
1729587600000,2024-10-22 09:00:00+00:00,581.65,581.74,581.5,581.53,8303.0,581.5997
1729588500000,2024-10-22 09:15:00+00:00,581.44,581.44,580.91,580.97,21092.0,581.0676
1729589400000,2024-10-22 09:30:00+00:00,580.99,581.44,580.91,580.91,14744.0,581.2136
1729590300000,2024-10-22 09:45:00+00:00,581.02,581.02,580.56,580.76,13314.0,580.8438
1729591200000,2024-10-22 10:00:00+00:00,580.77,581.29,580.63,581.29,7261.0,580.908
1729592100000,2024-10-22 10:15:00+00:00,581.2,581.23,580.97,581.01,2674.0,581.1114
1729593000000,2024-10-22 10:30:00+00:00,581.0,581.21,580.76,580.82,22286.0,580.9172
1729593900000,2024-10-22 10:45:00+00:00,581.01,581.05,580.64,580.88,23385.0,580.8415
1729594800000,2024-10-22 11:00:00+00:00,580.9,581.2,580.88,581.04,19439.0,581.0291
1729595700000,2024-10-22 11:15:00+00:00,581.01,581.49,581.01,581.39,90138.0,581.2484
1729596600000,2024-10-22 11:30:00+00:00,581.38,581.46,581.1,581.1,14170.0,581.2964
1729597500000,2024-10-22 11:45:00+00:00,581.14,581.28,580.89,581.12,42385.0,581.0659
1729598400000,2024-10-22 12:00:00+00:00,580.97,582.89,580.7596,581.62,79608.0,581.4728
1729599300000,2024-10-22 12:15:00+00:00,581.6,581.79,581.41,581.41,48881.0,581.6495
1729600200000,2024-10-22 12:30:00+00:00,581.42,581.5096,580.45,580.65,181792.0,580.872
1729601100000,2024-10-22 12:45:00+00:00,580.65,580.96,580.31,580.93,84527.0,580.6233
1729602000000,2024-10-22 13:00:00+00:00,580.92,580.92,580.05,580.8,349259.0,580.189
1729602900000,2024-10-22 13:15:00+00:00,580.859,581.3,580.85,581.1,105493.0,581.0985
1729603800000,2024-10-22 13:30:00+00:00,581.05,581.31,580.38,580.92,2238312.0,580.8797
1729604700000,2024-10-22 13:45:00+00:00,580.95,581.5,580.8003,581.32,1032719.0,581.161
1729605600000,2024-10-22 14:00:00+00:00,581.33,582.24,581.03,582.08,1309520.0,581.6837
1729606500000,2024-10-22 14:15:00+00:00,582.06,582.17,581.18,581.41,885015.0,581.6282
1729607400000,2024-10-22 14:30:00+00:00,581.43,581.65,581.17,581.17,670679.0,581.4053
1729608300000,2024-10-22 14:45:00+00:00,581.17,582.18,581.02,581.99,823019.0,581.6558
1729609200000,2024-10-22 15:00:00+00:00,581.985,582.27,581.84,582.03,611841.0,582.0355
1729610100000,2024-10-22 15:15:00+00:00,582.04,582.5,581.54,582.078,1430364.0,582.0335
1729611000000,2024-10-22 15:30:00+00:00,582.06,582.35,582.04,582.23,754528.0,582.2037
1729611900000,2024-10-22 15:45:00+00:00,582.2205,582.3,582.01,582.02,361448.0,582.1455
1729612800000,2024-10-22 16:00:00+00:00,582.01,582.096,581.64,581.9696,561258.0,581.864
1729613700000,2024-10-22 16:15:00+00:00,581.9601,582.19,581.57,581.76,526193.0,582.0843
1729614600000,2024-10-22 16:30:00+00:00,581.76,582.21,581.7,581.8297,541312.0,581.9288
1729615500000,2024-10-22 16:45:00+00:00,581.78,582.6592,581.78,582.5601,567239.0,582.3838
1729616400000,2024-10-22 17:00:00+00:00,582.57,582.71,582.28,582.5005,370474.0,582.5169
1729617300000,2024-10-22 17:15:00+00:00,582.509,582.705,582.06,582.66,354408.0,582.5114
1729618200000,2024-10-22 17:30:00+00:00,582.67,583.69,582.6301,583.45,2498692.0,583.5675
1729619100000,2024-10-22 17:45:00+00:00,583.45,583.98,583.4,583.98,1161079.0,583.6859
1729620000000,2024-10-22 18:00:00+00:00,583.96,584.5,583.49,583.49,1296151.0,584.0785
1729620900000,2024-10-22 18:15:00+00:00,583.5,583.8799,583.48,583.68,442534.0,583.701
1729621800000,2024-10-22 18:30:00+00:00,583.69,583.71,583.29,583.37,607707.0,583.514
1729622700000,2024-10-22 18:45:00+00:00,583.39,583.5299,582.85,583.0201,743824.0,583.259
1729623600000,2024-10-22 19:00:00+00:00,583.01,583.47,582.89,583.4499,784157.0,583.2163
1729624500000,2024-10-22 19:15:00+00:00,583.425,583.7,583.38,583.64,865343.0,583.5465
1729625400000,2024-10-22 19:30:00+00:00,583.65,584.06,583.5701,583.8,1115687.0,583.7708
1729626300000,2024-10-22 19:45:00+00:00,583.7925,584.26,583.23,583.32,3376128.0,583.7619
1729627200000,2024-10-22 20:00:00+00:00,583.33,583.4,582.9,583.07,4333191.0,583.254
1729628100000,2024-10-22 20:15:00+00:00,583.08,583.11,582.83,583.02,161761.0,582.9902
1729629000000,2024-10-22 20:30:00+00:00,583.0008,583.11,582.85,582.9,148318.0,583.0008
1729629900000,2024-10-22 20:45:00+00:00,582.9,583.05,582.8,582.8,121052.0,582.9249
1729630800000,2024-10-22 21:00:00+00:00,582.83,582.95,582.78,582.91,11003.0,582.8711
1729631700000,2024-10-22 21:15:00+00:00,582.91,582.9495,582.91,582.91,9577.0,582.8883
1729632600000,2024-10-22 21:30:00+00:00,582.93,583.32,582.91,582.95,426744.0,583.313
1729633500000,2024-10-22 21:45:00+00:00,582.91,582.95,582.87,582.95,9028.0,582.905
1729634400000,2024-10-22 22:00:00+00:00,582.92,582.92,582.39,582.59,45510.0,582.6971
1729635300000,2024-10-22 22:15:00+00:00,582.56,582.56,582.28,582.52,28760.0,582.4207
1729636200000,2024-10-22 22:30:00+00:00,582.5,582.54,582.47,582.51,10088.0,582.4933
1729637100000,2024-10-22 22:45:00+00:00,582.54,582.54,582.48,582.48,5011.0,582.5222
1729638000000,2024-10-22 23:00:00+00:00,582.55,582.67,582.45,582.45,8931.0,582.5953
1729638900000,2024-10-22 23:15:00+00:00,582.4904,582.65,582.48,582.65,7312.0,582.5088
1729639800000,2024-10-22 23:30:00+00:00,582.67,582.94,582.67,582.94,3883.0,582.8455
1729640700000,2024-10-22 23:45:00+00:00,582.95,583.12,582.85,583.07,17638.0,583.0607
1729670400000,2024-10-23 08:00:00+00:00,582.9,583.16,582.9,583.06,10653.0,582.9992
1729671300000,2024-10-23 08:15:00+00:00,583.07,583.23,583.0,583.06,2527.0,583.0896
1729672200000,2024-10-23 08:30:00+00:00,583.05,583.06,582.66,582.66,4074.0,582.8607
1729673100000,2024-10-23 08:45:00+00:00,582.66,582.74,582.43,582.46,18692.0,582.5156
1729674000000,2024-10-23 09:00:00+00:00,582.59,582.68,582.51,582.51,685.0,582.6029
1729674900000,2024-10-23 09:15:00+00:00,582.42,582.78,582.38,582.71,9667.0,582.5868
1729675800000,2024-10-23 09:30:00+00:00,582.7,582.7,582.4,582.45,1398.0,582.5612
1729676700000,2024-10-23 09:45:00+00:00,582.37,582.59,582.37,582.59,916.0,582.4754
1729677600000,2024-10-23 10:00:00+00:00,582.3,582.43,582.07,582.38,2717.0,582.2508
1729678500000,2024-10-23 10:15:00+00:00,582.18,582.19,582.06,582.06,2817.0,582.1206
1729679400000,2024-10-23 10:30:00+00:00,582.06,582.12,581.95,581.95,12898.0,582.0479
1729680300000,2024-10-23 10:45:00+00:00,581.93,582.01,581.8,581.93,21657.0,581.9062
1729681200000,2024-10-23 11:00:00+00:00,581.93,582.25,581.91,582.14,23619.0,582.1399
1729682100000,2024-10-23 11:15:00+00:00,582.14,582.34,581.94,582.02,12864.0,582.1095
1729683000000,2024-10-23 11:30:00+00:00,581.98,582.09,581.87,582.0,25640.0,581.983
1729683900000,2024-10-23 11:45:00+00:00,581.95,582.25,581.9,582.1,9105.0,582.0981
1729684800000,2024-10-23 12:00:00+00:00,581.99,583.43,581.85,581.99,63314.0,582.4039
1729685700000,2024-10-23 12:15:00+00:00,582.05,582.318,582.0,582.01,17230.0,582.1228
1729686600000,2024-10-23 12:30:00+00:00,582.0,582.1,581.34,581.47,161504.0,581.4884
1729687500000,2024-10-23 12:45:00+00:00,581.49,581.62,581.3163,581.44,86226.0,581.4394
1729688400000,2024-10-23 13:00:00+00:00,581.38,581.49,581.18,581.36,68382.0,581.3307
1729689300000,2024-10-23 13:15:00+00:00,581.32,581.42,581.05,581.26,126200.0,581.22
1729690200000,2024-10-23 13:30:00+00:00,581.26,581.7086,580.96,581.1899,1587229.0,581.3247
1729691100000,2024-10-23 13:45:00+00:00,581.18,581.55,581.1,581.31,816593.0,581.3536
1729692000000,2024-10-23 14:00:00+00:00,581.29,581.39,580.22,580.76,1588817.0,580.7678
1729692900000,2024-10-23 14:15:00+00:00,580.77,581.15,580.1,580.9921,1128619.0,580.5098
1729693800000,2024-10-23 14:30:00+00:00,580.99,581.46,580.76,581.33,785889.0,581.1328
1729694700000,2024-10-23 14:45:00+00:00,581.35,581.64,580.42,580.49,870610.0,581.0074
1729695600000,2024-10-23 15:00:00+00:00,580.51,580.76,578.9401,579.33,1603035.0,580.4844
1729696500000,2024-10-23 15:15:00+00:00,579.26,579.78,578.83,578.8999,1548352.0,579.3049
