datetime,timestamp,open,high,low,close,volume,vwap
2024-03-01 04:00:00,1709283600000,320.01,320.01,320.0,320.0,895.0,320.1372
2024-03-01 04:30:00,1709285400000,320.99,320.99,320.99,320.99,455.0,320.9624
2024-03-01 05:15:00,1709288100000,320.45,320.45,320.45,320.45,379.0,320.3805
2024-03-01 06:00:00,1709290800000,320.98,320.98,320.0,320.0,1146.0,320.2856
2024-03-01 07:00:00,1709294400000,320.0,320.0,319.5,320.0,1947.0,319.8708
2024-03-01 07:30:00,1709296200000,319.8,320.3,319.8,320.3,957.0,320.0951
2024-03-01 08:00:00,1709298000000,319.9995,320.98,319.4001,320.98,5624.0,320.1646
2024-03-01 08:15:00,1709298900000,321.0,321.0,320.0,320.0,3563.0,320.6133
2024-03-01 08:30:00,1709299800000,320.1088,321.0,320.1088,320.7,1934.0,320.8766
2024-03-01 08:45:00,1709300700000,320.52,321.69,320.52,320.8643,2856.0,321.0592
2024-03-01 09:00:00,1709301600000,320.75,320.9974,320.1373,320.9974,3911.0,320.5082
2024-03-01 09:15:00,1709302500000,320.5,321.01,319.84,319.84,10583.0,320.3446
2024-03-01 09:30:00,1709303400000,319.25,319.72,312.44,312.675,611674.0,315.6431
2024-03-01 09:45:00,1709304300000,312.96,312.96,309.1201,310.8,618647.0,310.9243
2024-03-01 10:00:00,1709305200000,310.9,312.74,310.0559,312.5869,473367.0,310.9684
2024-03-01 10:15:00,1709306100000,312.5869,313.07,310.75,311.93,281198.0,311.9873
2024-03-01 10:30:00,1709307000000,311.96,313.1042,311.58,311.7992,179889.0,312.325
2024-03-01 10:45:00,1709307900000,311.865,312.8,311.62,312.4996,146870.0,312.2172
2024-03-01 11:00:00,1709308800000,312.415,313.22,310.94,311.61,324028.0,312.3531
2024-03-01 11:15:00,1709309700000,311.67,312.71,311.38,312.0,128009.0,311.9852
2024-03-01 11:30:00,1709310600000,312.12,312.27,311.05,311.3925,132672.0,311.5765
2024-03-01 11:45:00,1709311500000,311.42,313.22,311.195,312.98,209096.0,312.2554
2024-03-01 12:00:00,1709312400000,312.98,314.8989,312.5,314.6765,177025.0,313.3833
2024-03-01 12:15:00,1709313300000,314.58,315.93,314.13,314.705,215029.0,315.0024
2024-03-01 12:30:00,1709314200000,314.81,314.8999,313.29,313.65,111634.0,314.17
2024-03-01 12:45:00,1709315100000,313.7812,315.15,313.0024,315.0,123472.0,314.0539
2024-03-01 13:00:00,1709316000000,315.14,315.37,314.46,315.25,119790.0,314.9668
2024-03-01 13:15:00,1709316900000,315.1201,315.73,314.59,314.75,99238.0,315.1265
2024-03-01 13:30:00,1709317800000,314.67,316.0,314.15,315.66,108828.0,315.0548
2024-03-01 13:45:00,1709318700000,315.6475,315.8799,314.795,315.74,103069.0,315.3598
2024-03-01 14:00:00,1709319600000,315.7468,315.9999,315.01,315.305,125814.0,315.4495
2024-03-01 14:15:00,1709320500000,315.36,315.605,314.05,314.61,136688.0,314.6908
2024-03-01 14:30:00,1709321400000,314.51,314.6,313.03,314.215,165134.0,313.942
2024-03-01 14:45:00,1709322300000,314.28,315.81,314.15,315.4388,124765.0,315.1125
2024-03-01 15:00:00,1709323200000,315.43,315.64,314.42,314.78,107363.0,314.9477
2024-03-01 15:15:00,1709324100000,314.7487,315.24,314.31,315.24,115520.0,314.7047
2024-03-01 15:30:00,1709325000000,315.24,315.3237,314.2,314.5524,176963.0,314.618
2024-03-01 15:45:00,1709325900000,314.51,315.01,314.08,314.61,437356.0,314.5416
2024-03-01 16:00:00,1709326800000,314.6,314.6,314.0,314.59,8450.0,314.535
2024-03-01 16:15:00,1709327700000,314.0,314.6,313.4118,313.99,5861.0,314.4902
2024-03-01 16:30:00,1709328600000,313.4,313.4,313.26,313.26,841.0,313.4937
2024-03-01 16:45:00,1709329500000,313.85,313.85,313.85,313.85,125.0,313.8743
2024-03-01 17:00:00,1709330400000,313.55,313.55,313.55,313.55,109.0,313.5657
2024-03-01 17:15:00,1709331300000,313.66,313.66,313.3,313.5021,950.0,313.3983
2024-03-01 17:30:00,1709332200000,313.21,313.21,312.74,312.74,669.0,312.9013
2024-03-01 17:45:00,1709333100000,312.2909,313.03,312.24,313.01,1775.0,312.6193
2024-03-01 18:00:00,1709334000000,313.2,313.9,313.2,313.9,507.0,313.6227
2024-03-01 18:15:00,1709334900000,313.53,313.53,313.53,313.53,162.0,313.5386
2024-03-01 18:30:00,1709335800000,313.55,313.55,313.55,313.55,300.0,313.5654
2024-03-01 18:45:00,1709336700000,313.31,313.31,313.15,313.16,1477.0,313.2321
2024-03-01 19:15:00,1709338500000,313.16,313.5,313.16,313.5,763.0,313.3226
2024-03-01 19:45:00,1709340300000,314.0,314.0,314.0,314.0,405.0,313.983
2024-03-04 04:00:00,1709542800000,315.2,316.14,315.2,316.14,1391.0,315.4735
2024-03-04 04:15:00,1709543700000,316.75,316.75,316.15,316.24,3194.0,316.6135
2024-03-04 04:30:00,1709544600000,316.5,316.5,316.5,316.5,1325.0,316.5531
2024-03-04 05:00:00,1709546400000,316.32,316.32,316.32,316.32,375.0,316.3311
2024-03-04 05:30:00,1709548200000,317.86,317.87,317.86,317.87,359.0,317.7923
2024-03-04 05:45:00,1709549100000,317.3,317.3,317.3,317.3,268.0,317.3627
2024-03-04 06:00:00,1709550000000,317.91,317.91,317.11,317.11,1140.0,317.7188
2024-03-04 06:15:00,1709550900000,317.9,317.9,317.9,317.9,365.0,317.8827
2024-03-04 06:30:00,1709551800000,318.6,318.6,318.6,318.6,200.0,318.6188
2024-03-04 06:45:00,1709552700000,320.0,320.0,319.91,319.91,1363.0,319.9925
2024-03-04 07:00:00,1709553600000,319.25,321.3,319.25,321.3,8437.0,320.1178
2024-03-04 07:15:00,1709554500000,321.5,322.25,321.5,322.25,2172.0,321.8319
2024-03-04 07:30:00,1709555400000,322.01,322.01,321.0,321.0,3998.0,321.8076
2024-03-04 07:45:00,1709556300000,320.75,321.0,320.49,321.0,2578.0,320.7632
2024-03-04 08:00:00,1709557200000,320.35,322.25,316.0,320.492,24823.0,320.3302
2024-03-04 08:15:00,1709558100000,320.56,321.194,320.56,321.0,1684.0,320.9925
