datetime,timestamp,open,high,low,close,volume,vwap
2024-03-01 04:15:00,1709284500000,748.1,748.1,748.1,748.1,133.0,748.0295
2024-03-01 08:00:00,1709298000000,746.76,746.76,746.76,746.76,464.0,747.0925
2024-03-01 08:15:00,1709298900000,745.0,745.0,745.0,745.0,211.0,745.0678
2024-03-01 08:30:00,1709299800000,745.12,745.2778,744.0,745.2778,1930.0,744.2465
2024-03-01 08:45:00,1709300700000,746.0,746.0,746.0,746.0,186.0,745.5941
2024-03-01 09:00:00,1709301600000,746.0,746.0,746.0,746.0,201.0,745.9959
2024-03-01 09:15:00,1709302500000,743.95,743.95,740.65,740.72,3454.0,742.1898
2024-03-01 09:30:00,1709303400000,740.44,743.95,739.25,742.18,153685.0,741.5423
2024-03-01 09:45:00,1709304300000,742.12,742.9511,741.0001,741.7,53318.0,741.9551
2024-03-01 10:00:00,1709305200000,741.98,746.365,741.98,746.23,96565.0,743.4153
2024-03-01 10:15:00,1709306100000,746.34,746.55,744.8,745.9188,42187.0,745.5627
2024-03-01 10:30:00,1709307000000,745.94,745.94,743.32,743.32,49149.0,744.5666
2024-03-01 10:45:00,1709307900000,743.0,744.96,743.0,744.96,48143.0,743.9734
2024-03-01 11:00:00,1709308800000,744.5852,748.5,744.2653,746.7242,74746.0,746.3996
2024-03-01 11:15:00,1709309700000,747.0,747.055,745.43,745.77,38494.0,746.3399
2024-03-01 11:30:00,1709310600000,745.89,747.07,745.2,747.03,26484.0,746.1062
2024-03-01 11:45:00,1709311500000,746.81,748.6,746.799,748.5,35330.0,747.7712
2024-03-01 12:00:00,1709312400000,748.39,748.94,747.8,748.4307,36578.0,748.2623
2024-03-01 12:15:00,1709313300000,748.46,748.575,747.4899,747.83,23469.0,748.0333
2024-03-01 12:30:00,1709314200000,747.835,748.32,747.5059,747.88,32566.0,747.899
2024-03-01 12:45:00,1709315100000,748.07,748.9599,748.0237,748.195,40037.0,748.5394
2024-03-01 13:00:00,1709316000000,748.1,748.7,747.615,748.505,28459.0,748.232
2024-03-01 13:15:00,1709316900000,748.65,748.65,747.59,748.49,27764.0,747.9291
2024-03-01 13:30:00,1709317800000,748.6,749.195,747.9601,748.74,30841.0,748.6469
2024-03-01 13:45:00,1709318700000,749.02,749.53,748.8367,749.34,28716.0,749.1161
2024-03-01 14:00:00,1709319600000,749.525,750.37,749.18,749.62,36128.0,749.7165
2024-03-01 14:15:00,1709320500000,749.63,750.35,749.48,750.04,27243.0,749.8565
2024-03-01 14:30:00,1709321400000,750.4,750.4,749.2456,749.935,23667.0,749.6396
2024-03-01 14:45:00,1709322300000,749.54,750.8304,749.54,749.93,38227.0,750.2594
2024-03-01 15:00:00,1709323200000,749.775,750.47,749.47,750.17,30360.0,750.0388
2024-03-01 15:15:00,1709324100000,750.0,750.84,749.7801,750.775,33363.0,750.4287
2024-03-01 15:30:00,1709325000000,750.91,751.375,750.12,750.3,60213.0,750.6853
2024-03-01 15:45:00,1709325900000,750.275,751.105,749.13,749.26,181900.0,749.9439
2024-03-01 16:00:00,1709326800000,749.44,749.5,749.44,749.44,24943.0,749.4436
2024-03-01 16:15:00,1709327700000,750.5,750.5,750.5,750.5,112.0,750.3798
2024-03-01 16:30:00,1709328600000,749.4399,749.4399,749.4399,749.4399,608.0,749.4372
2024-03-01 17:15:00,1709331300000,749.15,749.15,749.15,749.15,202.0,749.1574
2024-03-01 18:00:00,1709334000000,749.43,750.0,749.43,749.99,1427.0,749.9026
2024-03-01 18:15:00,1709334900000,750.0,750.0,750.0,750.0,374.0,749.9933
2024-03-01 18:45:00,1709336700000,750.497,750.497,750.497,750.497,211.0,750.4813
2024-03-01 19:15:00,1709338500000,750.45,750.45,750.45,750.45,920.0,750.4495
2024-03-01 19:30:00,1709339400000,750.45,752.0,750.45,752.0,2175.0,751.2163
2024-03-04 08:00:00,1709557200000,750.56,759.0,750.56,751.65,5273.0,754.0903
2024-03-04 08:15:00,1709558100000,752.5,752.65,751.7,752.65,1833.0,752.0131
2024-03-04 08:30:00,1709559000000,752.6983,752.6983,752.6,752.6,288.0,752.6599
2024-03-04 08:45:00,1709559900000,752.15,752.15,751.11,751.11,1981.0,751.4826
2024-03-04 09:00:00,1709560800000,752.7,752.7,752.4872,752.4872,409.0,752.0122
2024-03-04 09:15:00,1709561700000,752.59,754.0,752.59,754.0,1275.0,753.1751
2024-03-04 09:30:00,1709562600000,755.08,760.43,753.67,760.385,195147.0,757.2241
2024-03-04 09:45:00,1709563500000,760.35,760.39,757.52,760.28,101893.0,759.158
2024-03-04 10:00:00,1709564400000,760.28,764.11,760.25,761.85,121068.0,762.5101
2024-03-04 10:15:00,1709565300000,761.55,762.59,761.19,761.74,61641.0,761.8778
2024-03-04 10:30:00,1709566200000,761.5,764.245,760.82,763.8,99255.0,762.7779
2024-03-04 10:45:00,1709567100000,763.79,764.74,762.73,762.905,75791.0,763.7612
2024-03-04 11:00:00,1709568000000,762.96,763.98,762.51,762.96,61575.0,763.2293
2024-03-04 11:15:00,1709568900000,762.72,762.79,761.285,761.59,46147.0,761.96
2024-03-04 11:30:00,1709569800000,761.45,761.78,760.545,760.665,50897.0,761.1213
2024-03-04 11:45:00,1709570700000,760.665,762.895,760.2924,762.895,52263.0,761.5365
2024-03-04 12:00:00,1709571600000,762.8044,762.84,761.9142,762.5499,31003.0,762.3728
2024-03-04 12:15:00,1709572500000,762.1934,763.28,762.1934,762.7376,35722.0,762.5958
2024-03-04 12:30:00,1709573400000,762.625,762.68,760.7901,760.8843,40753.0,761.8733
2024-03-04 12:45:00,1709574300000,760.76,761.02,760.1201,760.49,39824.0,760.592
