datetime,timestamp,open,high,low,close,volume,vwap
2024-03-01 09:15:00,1709302500000,334.9999,335.21,333.02,333.03,1286,334.155
2024-03-01 09:30:00,1709303400000,336,336,331.59,332,70397,333.7197
2024-03-01 09:45:00,1709304300000,331.88,333.05,331.055,331.94,36141,332.099
2024-03-01 10:00:00,1709305200000,332.23,332.79,331.14,332.28,38028,332.1883
2024-03-01 10:15:00,1709306100000,332.5,332.53,330.87,331.46,45695,331.6345
2024-03-01 10:30:00,1709307000000,331.39,332.13,331.07,331.31,42174,331.5228
2024-03-01 10:45:00,1709307900000,331.32,332.53,331.32,332.53,36869,331.9828
2024-03-01 11:00:00,1709308800000,332.58,332.64,331.56,331.56,40203,332.1536
2024-03-01 11:15:00,1709309700000,331.68,331.85,330.925,331.08,38696,331.3857
2024-03-01 11:30:00,1709310600000,331,331.55,330.71,331.4,39790,331.0656
2024-03-01 11:45:00,1709311500000,331.5,332.78,331.4512,332.535,34565,332.0769
2024-03-01 12:00:00,1709312400000,332.63,333.26,332.6,332.96,25053,332.9619
2024-03-01 12:15:00,1709313300000,332.865,333.21,332.82,332.84,25675,333.0261
2024-03-01 12:30:00,1709314200000,332.66,333.11,332.47,333.11,22795,332.725
2024-03-01 12:45:00,1709315100000,333,333.1,332.64,332.81,17161,332.9263
2024-03-01 13:00:00,1709316000000,332.65,332.685,331.96,332.135,24957,332.249
2024-03-01 13:15:00,1709316900000,332.2134,332.7,331.71,332.49,23904,332.2091
2024-03-01 13:30:00,1709317800000,332.56,332.57,332.01,332.335,19260,332.3163
2024-03-01 13:45:00,1709318700000,332.43,332.62,331.85,332.09,18734,332.2394
2024-03-01 14:00:00,1709319600000,332.105,332.71,331.92,332.5,27765,332.3597
2024-03-01 14:15:00,1709320500000,332.4525,332.88,332.43,332.86,26013,332.6241
2024-03-01 14:30:00,1709321400000,332.8166,332.8166,331.89,331.915,42688,332.4151
2024-03-01 14:45:00,1709322300000,331.89,332.2,331.7,331.7,30650,331.9644
2024-03-01 15:00:00,1709323200000,331.675,331.86,331.345,331.79,41996,331.6197
2024-03-01 15:15:00,1709324100000,331.745,332.85,331.39,332.625,55388,332.3127
2024-03-01 15:30:00,1709325000000,332.68,332.8675,332.35,332.44,70348,332.5955
2024-03-01 15:45:00,1709325900000,332.395,333.055,332.31,332.84,183275,332.6756
2024-03-01 16:00:00,1709326800000,332.96,332.96,332.96,332.96,65384,332.9601
2024-03-01 19:15:00,1709338500000,332.96,332.96,332.96,332.96,113,332.9625
2024-03-04 08:00:00,1709557200000,333,333,333,333,287,333.0077
2024-03-04 09:15:00,1709561700000,329.01,331.15,329,331.15,2281,330.0018
2024-03-04 09:30:00,1709562600000,332.62,338.74,331.78,338.14,156109,334.9032
2024-03-04 09:45:00,1709563500000,337.935,338.73,336.19,337.15,66318,337.5836
2024-03-04 10:00:00,1709564400000,337.34,337.34,335.92,336.905,39336,336.497
2024-03-04 10:15:00,1709565300000,337.15,337.66,336.66,337.66,38438,336.945
2024-03-04 10:30:00,1709566200000,337.31,337.51,335.9901,336.8,38467,336.6776
2024-03-04 10:45:00,1709567100000,336.86,337.13,336.42,336.62,36917,336.7869
2024-03-04 11:00:00,1709568000000,336.575,336.9718,335.46,335.51,42141,336.472
2024-03-04 11:15:00,1709568900000,335.48,336.38,334.675,336.265,45099,335.272
2024-03-04 11:30:00,1709569800000,336.25,337.275,336.02,337.025,42647,336.406
2024-03-04 11:45:00,1709570700000,337.14,337.7871,336.94,336.97,31523,337.1911
2024-03-04 12:00:00,1709571600000,337.01,337.46,336.705,337.43,24986,336.9844
2024-03-04 12:15:00,1709572500000,337.39,337.81,337.15,337.42,24095,337.4782
2024-03-04 12:30:00,1709573400000,337.34,337.56,336.8,336.91,22583,337.1198
2024-03-04 12:45:00,1709574300000,336.81,337.4999,336.71,336.8729,17673,336.9904
2024-03-04 13:00:00,1709575200000,336.785,336.785,336.09,336.09,18783,336.5034
2024-03-04 13:15:00,1709576100000,336.05,336.18,335.62,335.6542,20600,335.8732
2024-03-04 13:30:00,1709577000000,335.645,336.75,335.57,336.58,29581,336.268
2024-03-04 13:45:00,1709577900000,336.66,336.66,336.12,336.275,19543,336.3474
2024-03-04 14:00:00,1709578800000,336.2,336.57,335.8901,336.055,18276,336.1922
2024-03-04 14:15:00,1709579700000,336.055,336.25,335.62,336.205,27377,335.9418
2024-03-04 14:30:00,1709580600000,336.1989,337.09,335.9201,336.8,35815,336.4854
2024-03-04 14:45:00,1709581500000,336.915,337.04,336.06,336.2932,34033,336.5607
2024-03-04 15:00:00,1709582400000,336.34,336.93,336.34,336.6,33983,336.6643
2024-03-04 15:15:00,1709583300000,336.53,336.66,336.13,336.14,37162,336.3959
2024-03-04 15:30:00,1709584200000,336.14,336.81,335.9,336.61,43134,336.32
2024-03-04 15:45:00,1709585100000,336.72,337.08,336.59,336.89,166283,336.8363
2024-03-04 16:00:00,1709586000000,336.8,336.8,336.8,336.8,10386,336.8
2024-03-05 08:30:00,1709645400000,336.3,336.3,336.3,336.3,752,336.3
2024-03-05 09:30:00,1709649000000,336.21,336.2855,333.36,336.07,43836,335.6797
2024-03-05 09:45:00,1709649900000,335.845,336.97,335.845,336.89,37224,336.6051
2024-03-05 10:00:00,1709650800000,336.655,336.89,335.535,335.9199,29105,336.0084
2024-03-05 10:15:00,1709651700000,335.92,336.61,335.83,336.325,21130,336.2308
2024-03-05 10:30:00,1709652600000,336.31,336.31,334.59,335.21,34160,335.5163
2024-03-05 10:45:00,1709653500000,335.14,335.8595,334.85,335.8595,45031,335.4063
2024-03-05 11:00:00,1709654400000,335.85,335.87,333.37,333.955,35245,334.3855
2024-03-05 11:15:00,1709655300000,333.96,334.255,333.65,334.215,19653,333.937
