datetime,timestamp,open,high,low,close,volume,vwap
2024-03-01 04:00:00,1709283600000,180.6,181.21,180.6,181.21,11563.0,180.9702
2024-03-01 04:15:00,1709284500000,181.15,181.2,180.64,180.64,6585.0,180.972
2024-03-01 04:30:00,1709285400000,180.69,180.85,180.69,180.85,2547.0,180.7673
2024-03-01 04:45:00,1709286300000,180.88,180.88,180.84,180.84,1037.0,180.8579
2024-03-01 05:00:00,1709287200000,180.78,180.78,178.8,179.29,73888.0,179.8945
2024-03-01 05:15:00,1709288100000,179.3,179.76,178.66,179.03,104383.0,179.2406
2024-03-01 05:30:00,1709289000000,179.08,179.38,179.03,179.03,21545.0,179.207
2024-03-01 05:45:00,1709289900000,179.08,179.21,178.86,178.86,19915.0,179.0229
2024-03-01 06:00:00,1709290800000,178.85,178.9,178.71,178.81,29415.0,178.8097
2024-03-01 06:15:00,1709291700000,178.87,179.05,178.85,178.93,39686.0,178.9171
2024-03-01 06:30:00,1709292600000,178.93,179.1,178.93,179.0,12200.0,179.0122
2024-03-01 06:45:00,1709293500000,179.04,179.45,179.04,179.12,44067.0,179.233
2024-03-01 07:00:00,1709294400000,179.2,179.46,179.2,179.42,67463.0,179.3775
2024-03-01 07:15:00,1709295300000,179.42,179.93,179.33,179.84,106095.0,179.6951
2024-03-01 07:30:00,1709296200000,179.85,179.9,179.55,179.66,31678.0,179.7381
2024-03-01 07:45:00,1709297100000,179.73,180.12,179.73,180.06,52155.0,179.9651
2024-03-01 08:00:00,1709298000000,179.37,181.3,179.3,180.11,126578.0,179.9384
2024-03-01 08:15:00,1709298900000,180.03,180.1,179.6267,179.7,100862.0,179.8489
2024-03-01 08:30:00,1709299800000,179.7204,179.84,179.51,179.6485,60634.0,179.6617
2024-03-01 08:45:00,1709300700000,179.65,179.7799,179.51,179.6,58448.0,179.6447
2024-03-01 09:00:00,1709301600000,179.6,179.65,179.52,179.55,74233.0,179.5915
2024-03-01 09:15:00,1709302500000,179.52,179.62,179.17,179.54,160226.0,179.4481
2024-03-01 09:30:00,1709303400000,179.55,180.53,179.53,180.06,4793641.0,180.0348
