datetime,timestamp,open,high,low,close,volume,vwap
2024-03-01 05:15:00,1709288100000,198.86,198.86,198.86,198.86,144,198.86
2024-03-01 09:30:00,1709303400000,198.9,199.12,196.81,197.02,239868,198.0391
2024-03-01 09:45:00,1709304300000,196.84,197.73,196.15,197.725,183042,197.1348
2024-03-01 10:00:00,1709305200000,197.685,198.895,197.685,198.64,125594,198.4107
2024-03-01 10:15:00,1709306100000,198.455,199.23,198.35,199.21,68389,198.878
2024-03-01 10:30:00,1709307000000,199.29,199.33,198.53,199.14,89104,198.9272
2024-03-01 10:45:00,1709307900000,199.05,199.45,198.72,199.29,113751,199.181
2024-03-01 11:00:00,1709308800000,199.37,199.47,198.85,198.925,65634,199.1223
2024-03-01 11:15:00,1709309700000,199.005,199.3,198.776,199.005,91885,199.154
2024-03-01 11:30:00,1709310600000,198.97,199.62,198.55,199.42,175144,199.0722
2024-03-01 11:45:00,1709311500000,199.47,200.14,199.33,199.82,140552,199.9294
2024-03-01 12:00:00,1709312400000,199.81,199.83,199.38,199.515,71175,199.5586
2024-03-01 12:15:00,1709313300000,199.51,199.68,199.43,199.6,62512,199.5621
2024-03-01 12:30:00,1709314200000,199.64,200.125,199.51,200.08,57088,199.6668
2024-03-01 12:45:00,1709315100000,200.13,200.42,199.995,200.26,78211,200.1971
2024-03-01 13:00:00,1709316000000,200.29,200.48,200.04,200.145,50733,200.3362
2024-03-01 13:15:00,1709316900000,200.08,200.34,199.515,199.555,66069,199.9968
2024-03-01 13:30:00,1709317800000,199.44,199.76,199.265,199.59,58651,199.5566
2024-03-01 13:45:00,1709318700000,199.56,199.88,199.388,199.67,85917,199.6641
2024-03-01 14:00:00,1709319600000,199.73,200.09,199.72,200.08,59658,199.9442
2024-03-01 14:15:00,1709320500000,200.08,200.32,199.981,200.12,68290,200.1119
2024-03-01 14:30:00,1709321400000,200.205,200.94,200.01,200.69,60584,200.4053
2024-03-01 14:45:00,1709322300000,200.69,200.85,200.575,200.685,78534,200.7546
2024-03-01 15:00:00,1709323200000,200.6,200.89,200.2101,200.61,101412,200.7066
2024-03-01 15:15:00,1709324100000,200.615,200.905,200.6001,200.83,104643,200.8076
2024-03-01 15:30:00,1709325000000,200.79,201.69,200.65,201.12,181755,201.0082
