datetime,timestamp,open,high,low,close,volume,vwap
2024-03-01 09:00:00,1709301600000,235.47,235.6,235.47,235.6,1785.0,235.529
2024-03-01 09:15:00,1709302500000,234.04,234.04,233.89,233.89,1488.0,234.0071
2024-03-01 09:30:00,1709303400000,233.71,235.105,232.5286,232.98,126877.0,233.673
2024-03-01 09:45:00,1709304300000,232.96,234.29,232.41,233.54,59324.0,233.2137
2024-03-01 10:00:00,1709305200000,233.69,234.83,233.34,234.66,50571.0,234.1373
2024-03-01 10:15:00,1709306100000,234.63,235.56,234.57,235.35,41350.0,235.1109
2024-03-01 10:30:00,1709307000000,235.42,236.35,235.3444,236.105,48928.0,235.8921
2024-03-01 10:45:00,1709307900000,236.01,236.1199,235.08,235.23,35461.0,235.568
2024-03-01 11:00:00,1709308800000,235.34,235.42,234.72,234.9078,24648.0,235.1585
2024-03-01 11:15:00,1709309700000,234.9,235.1479,234.69,234.815,28705.0,234.8815
2024-03-01 11:30:00,1709310600000,234.78,235.81,234.69,235.725,33697.0,235.2764
2024-03-01 11:45:00,1709311500000,235.725,235.78,235.22,235.28,24297.0,235.608
2024-03-01 12:00:00,1709312400000,235.28,235.57,235.0701,235.145,17551.0,235.3126
2024-03-01 12:15:00,1709313300000,235.07,235.47,234.99,235.435,21741.0,235.2465
2024-03-01 12:30:00,1709314200000,235.405,235.89,235.31,235.75,20633.0,235.6492
2024-03-01 12:45:00,1709315100000,235.755,235.88,235.49,235.585,18614.0,235.665
2024-03-01 13:00:00,1709316000000,235.615,235.68,235.46,235.595,16929.0,235.5489
2024-03-01 13:15:00,1709316900000,235.48,235.98,235.47,235.93,43158.0,235.6724
2024-03-01 13:30:00,1709317800000,235.83,235.925,235.6521,235.72,16487.0,235.8155
2024-03-01 13:45:00,1709318700000,235.8,236.215,235.74,236.09,41012.0,235.9143
2024-03-01 14:00:00,1709319600000,236.14,236.2675,236.05,236.21,23460.0,236.169
2024-03-01 14:15:00,1709320500000,236.29,236.43,235.98,236.43,22649.0,236.1668
2024-03-01 14:30:00,1709321400000,236.3701,236.49,236.1,236.3,25002.0,236.2677
2024-03-01 14:45:00,1709322300000,236.305,236.32,236.14,236.21,12579.0,236.2128
2024-03-01 15:00:00,1709323200000,236.21,236.4406,236.02,236.4,29143.0,236.184
2024-03-01 15:15:00,1709324100000,236.35,236.43,236.2,236.36,29153.0,236.3191
2024-03-01 15:30:00,1709325000000,236.39,236.47,235.57,235.79,82943.0,235.9062
2024-03-01 15:45:00,1709325900000,235.8,236.18,235.63,235.93,125175.0,235.9303
2024-03-01 16:00:00,1709326800000,236.0,236.0,236.0,236.0,3007.0,236.0
2024-03-04 08:30:00,1709559000000,236.0,236.0,236.0,236.0,186.0,236.0027
2024-03-04 09:30:00,1709562600000,235.4,237.97,235.4,236.915,61097.0,236.4433
2024-03-04 09:45:00,1709563500000,236.73,236.83,235.98,236.39,30391.0,236.3947
2024-03-04 10:00:00,1709564400000,236.45,238.35,236.45,238.09,50172.0,237.0962
2024-03-04 10:15:00,1709565300000,238.235,239.29,237.68,238.5,75134.0,238.478
2024-03-04 10:30:00,1709566200000,238.53,238.85,238.32,238.495,109120.0,238.6075
2024-03-04 10:45:00,1709567100000,238.595,238.75,237.87,237.995,66831.0,238.4312
2024-03-04 11:00:00,1709568000000,238.029,238.25,237.7221,238.05,67690.0,238.0039
2024-03-04 11:15:00,1709568900000,238.07,238.3884,237.86,237.965,63760.0,238.095
2024-03-04 11:30:00,1709569800000,237.99,238.58,237.92,238.53,75223.0,238.2828
2024-03-04 11:45:00,1709570700000,238.55,238.5731,238.015,238.11,30963.0,238.2734
2024-03-04 12:00:00,1709571600000,238.12,238.39,237.8301,237.98,83693.0,238.1901
2024-03-04 12:15:00,1709572500000,237.9417,238.03,237.75,237.775,35630.0,237.9079
2024-03-04 12:30:00,1709573400000,237.79,238.02,237.65,237.885,42201.0,237.8518
2024-03-04 12:45:00,1709574300000,237.885,238.46,237.766,238.14,79280.0,238.1216
2024-03-04 13:00:00,1709575200000,238.04,238.14,237.715,237.85,44760.0,237.9592
2024-03-04 13:15:00,1709576100000,237.825,237.9,237.4,237.51,41161.0,237.5838
2024-03-04 13:30:00,1709577000000,237.495,237.55,237.04,237.075,41364.0,237.2836
2024-03-04 13:45:00,1709577900000,237.07,237.34,237.07,237.23,51572.0,237.2006
2024-03-04 14:00:00,1709578800000,237.24,237.46,237.2095,237.46,40951.0,237.3273
2024-03-04 14:15:00,1709579700000,237.48,237.88,237.04,237.75,50883.0,237.5239
2024-03-04 14:30:00,1709580600000,237.96,239.05,237.96,239.05,31077.0,238.4616
2024-03-04 14:45:00,1709581500000,239.13,239.46,238.835,239.445,42224.0,239.1535
2024-03-04 15:00:00,1709582400000,239.44,239.505,238.71,238.72,35526.0,239.1218
2024-03-04 15:15:00,1709583300000,238.68,238.68,238.17,238.26,36726.0,238.3813
2024-03-04 15:30:00,1709584200000,238.2112,238.75,238.2112,238.7,45498.0,238.4614
2024-03-04 15:45:00,1709585100000,238.675,238.84,238.26,238.48,168734.0,238.4938
2024-03-04 16:00:00,1709586000000,238.41,238.41,238.2557,238.41,151433.0,238.373
2024-03-04 17:15:00,1709590500000,240.0,240.0,240.0,240.0,118.0,240.0
2024-03-05 09:30:00,1709649000000,238.02,238.91,237.73,238.55,98490.0,238.2548
2024-03-05 09:45:00,1709649900000,238.29,239.2,238.1,238.885,133936.0,238.7431
2024-03-05 10:00:00,1709650800000,238.68,240.19,238.68,239.92,65493.0,239.6704
2024-03-05 10:15:00,1709651700000,239.948,240.05,239.11,239.72,54302.0,239.7608
2024-03-05 10:30:00,1709652600000,239.89,240.36,239.435,239.435,96280.0,239.9885
2024-03-05 10:45:00,1709653500000,239.44,240.0539,239.1785,239.81,155806.0,239.4546
2024-03-05 11:00:00,1709654400000,239.95,239.95,239.47,239.62,54151.0,239.697
2024-03-05 11:15:00,1709655300000,239.592,239.8,239.17,239.37,68201.0,239.519
