datetime,timestamp,open,high,low,close,volume,vwap
2024-03-01 08:00:00,1709298000000,131,131.3,131,131.003,16580,131.1728
2024-03-01 08:30:00,1709299800000,131.033,131.033,130.6,130.6,8480,130.898
2024-03-01 08:45:00,1709300700000,130.98,130.987,130.98,130.987,2560,130.9585
2024-03-01 09:00:00,1709301600000,131.054,131.96,131.054,131.901,154120,131.6536
2024-03-01 09:15:00,1709302500000,131.898,132.7,131.836,132.7,160230,132.0351
2024-03-01 09:30:00,1709303400000,132.593,135.6858,132,135.056,4531110.0,134.076
2024-03-01 09:45:00,1709304300000,135.0595,136.462,134.335,136.428,1939580.0,135.2496
2024-03-01 10:00:00,1709305200000,136.489,136.9,135.62,136.401,1752650.0,136.2871
2024-03-01 10:15:00,1709306100000,136.3825,136.8872,135.878,135.9685,1478460.0,136.2596
2024-03-01 10:30:00,1709307000000,135.936,136.549,135.538,136.5345,1291000.0,135.9886
2024-03-01 10:45:00,1709307900000,136.5345,136.607,135.849,136.421,887280,136.2814
2024-03-01 11:00:00,1709308800000,136.44,137.476,136.309,137.2477,1422990.0,137.0054
2024-03-01 11:15:00,1709309700000,137.25,137.695,136.9053,137.233,958260,137.1957
2024-03-01 11:30:00,1709310600000,137.26,137.377,136.928,137.1942,954330,137.1777
2024-03-01 11:45:00,1709311500000,137.2125,138,137.2,137.8115,665510,137.6051
2024-03-01 12:00:00,1709312400000,137.691,137.691,137.172,137.46,775300,137.3888
2024-03-01 12:15:00,1709313300000,137.466,138.3266,137.466,138.2221,932010,137.9981
2024-03-01 12:30:00,1709314200000,138.3,138.433,137.9822,138.2691,811870,138.2071
2024-03-01 12:45:00,1709315100000,138.244,138.74,138.1808,138.711,651680,138.4797
2024-03-01 13:00:00,1709316000000,138.7,139.27,138.5905,139.2291,946420,138.9305
2024-03-01 13:15:00,1709316900000,139.263,139.777,139.2,139.744,1532060.0,139.5123
2024-03-01 13:30:00,1709317800000,139.67,140.48,139.5393,140.312,1433060.0,139.944
2024-03-01 13:45:00,1709318700000,140.2855,140.72,139.83,139.9752,2438090.0,140.3683
2024-03-01 14:00:00,1709319600000,140.008,140.195,139.736,139.9565,1402610.0,140.0045
2024-03-01 14:15:00,1709320500000,139.947,140.361,139.8583,140.232,1102750.0,140.1277
2024-03-01 14:30:00,1709321400000,140.233,140.2487,139.8145,140.084,821510,140.0026
2024-03-01 14:45:00,1709322300000,140.1,140.776,140.056,140.6698,1202870.0,140.4351
2024-03-01 15:00:00,1709323200000,140.641,140.6805,139.643,139.8231,1864740.0,140.0751
2024-03-01 15:15:00,1709324100000,139.744,139.744,139.057,139.5,1668630.0,139.3421
2024-03-01 15:30:00,1709325000000,139.454,139.7,139.2922,139.691,1527420.0,139.522
2024-03-01 15:45:00,1709325900000,139.6545,140.08,139.652,139.945,3384950.0,139.9056
2024-03-01 16:00:00,1709326800000,139.917,140.1,139.5515,139.917,209820,139.9062
2024-03-01 16:45:00,1709329500000,139.77,139.868,139.77,139.868,3480,139.8335
2024-03-01 17:00:00,1709330400000,139.869,139.91,139.855,139.855,9270,139.881
2024-03-01 17:15:00,1709331300000,139.865,139.865,139.865,139.865,1110,139.8669
2024-03-01 17:45:00,1709333100000,139.951,139.951,139.951,139.951,2870,139.9219
2024-03-01 18:00:00,1709334000000,139.9866,139.9866,139.9866,139.9866,2090,139.9839
2024-03-01 18:45:00,1709336700000,139.957,139.9976,139.957,139.957,3330,139.9668
2024-03-01 19:30:00,1709339400000,140,140,140,140,6870,139.9973
2024-03-01 19:45:00,1709340300000,140.1,140.2,140.05,140.2,34330,140.1258
2024-03-04 04:15:00,1709543700000,140.998,140.998,140.89,140.89,5410,140.9344
2024-03-04 04:45:00,1709545500000,141.12,141.12,141.12,141.12,3770,141.1419
2024-03-04 05:45:00,1709549100000,141.25,141.25,141.25,141.25,1310,141.2489
2024-03-04 06:00:00,1709550000000,141.3,141.3,141.3,141.3,8940,141.3312
2024-03-04 06:15:00,1709550900000,141.213,141.213,141.213,141.213,2780,141.229
2024-03-04 06:30:00,1709551800000,141.5,141.5,141.5,141.5,11590,141.493
2024-03-04 07:00:00,1709553600000,141.6,141.9,141.598,141.598,38090,141.7405
2024-03-04 07:15:00,1709554500000,141.7,141.8,141.7,141.7,19180,141.7375
2024-03-04 07:30:00,1709555400000,141.7,141.85,141.683,141.85,37950,141.7324
2024-03-04 07:45:00,1709556300000,141.977,142.2,141.86,141.86,40020,142.1169
2024-03-04 08:00:00,1709557200000,141.648,142.2979,141.05,141.9,104550,141.726
2024-03-04 08:15:00,1709558100000,141.944,142.294,141.944,142.294,61570,142.1213
2024-03-04 08:30:00,1709559000000,142.294,142.5,142.294,142.5,60440,142.3138
2024-03-04 08:45:00,1709559900000,142.38,142.397,142.35,142.35,11910,142.3718
2024-03-04 09:00:00,1709560800000,142.399,142.399,142,142,61450,142.1737
2024-03-04 09:15:00,1709561700000,142,142.1,140.512,140.601,80960,141.4023
2024-03-04 09:30:00,1709562600000,140.315,141,138.519,140.2365,4462340.0,140
2024-03-04 09:45:00,1709563500000,140.2215,140.6,139.718,140.407,1801430.0,140.1623
2024-03-04 10:00:00,1709564400000,140.2803,141.534,139.9985,141.525,1400190.0,140.8052
2024-03-04 10:15:00,1709565300000,141.5879,142.2615,141.218,142.139,1661820.0,141.7672
2024-03-04 10:30:00,1709566200000,142.425,143.817,142.235,143.1,1932040.0,143.0936
2024-03-04 10:45:00,1709567100000,143.2045,143.817,142.501,143.1135,1360300.0,143.0829
2024-03-04 11:00:00,1709568000000,143.114,143.468,142.621,142.7356,1191870.0,142.9976
